,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
16193,5.4,5.0,3.5,1.0,False,0.0,0,False,66.7,175,1,0
38920,1.97,4.9,4.5,1.0,False,0.0,11,True,81.8,170,1,0
38989,11.2,5.0,5.0,1.33,False,33.3,1,False,66.7,155,0,0
3684,1.42,4.0,4.7,1.05,False,9.1,2,True,90.9,169,1,0
17398,6.89,5.0,5.0,1.0,False,0.0,0,False,100.0,168,0,0
10349,11.46,5.0,4.9,1.0,False,0.0,2,False,100.0,173,0,0
23835,30.44,5.0,5.0,1.0,False,0.0,2,False,50.0,170,0,0
42296,2.76,4.9,4.7,1.0,False,0.0,2,True,71.4,165,1,0
35709,2.77,5.0,4.0,1.0,True,0.0,3,True,75.0,162,1,0
17055,5.25,5.0,4.0,1.0,False,0.0,0,True,100.0,176,0,0
9088,3.23,4.5,4.5,1.0,False,0.0,0,True,88.2,172,0,1
12698,1.58,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,161,0,1
26544,2.71,5.0,5.0,1.0,True,0.0,1,False,0.0,164,1,0
4265,7.34,5.0,4.0,1.0,False,0.0,3,True,100.0,157,1,0
1885,2.87,5.0,5.0,1.06,False,15.4,1,True,84.6,157,0,0
4883,3.7,5.0,5.0,1.0,True,0.0,0,False,50.0,174,1,0
1289,1.89,5.0,5.0,1.0,False,0.0,0,True,0.0,155,0,0
3943,3.2,5.0,3.0,1.0,False,0.0,2,False,100.0,168,1,0
44306,14.33,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,176,0,1
2590,2.96,4.9,4.8,1.05,False,13.9,2,False,55.6,178,0,0
2866,3.85,5.0,5.0,1.0,False,0.0,4,False,40.0,176,0,0
745,14.88,5.0,5.0,1.0,False,0.0,1,False,100.0,156,1,0
49455,4.82,4.9,5.0,1.01,False,2.2,4,True,89.1,176,1,0
23132,4.76,5.0,3.3,1.0,False,0.0,0,True,100.0,152,0,0
18024,1.1,5.0,5.0,1.0,False,0.0,2,False,50.0,165,0,1
23312,2.64,4.6,4.6,1.0,False,0.0,18,False,74.2,155,1,0
9791,9.92,5.0,5.0,1.0,True,0.0,2,True,66.7,175,1,0
11688,2.32,4.3,3.8,1.09,False,12.5,1,True,62.5,163,0,1
31893,7.67,5.0,4.601559291274656,1.13,False,50.0,0,True,50.0,176,1,0
9685,3.37,5.0,3.0,1.0,True,0.0,0,False,33.3,164,1,0
39076,4.29,4.8,4.0,1.06,True,16.7,5,True,72.2,175,0,1
84,5.01,5.0,4.0,1.0,False,0.0,0,True,100.0,173,0,1
5061,2.57,4.7,5.0,1.08,False,33.3,0,False,33.3,178,1,0
43896,18.64,4.0,5.0,1.0,False,0.0,0,True,100.0,154,1,0
20314,18.58,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,161,1,0
45955,13.38,5.0,4.601559291274656,1.0,False,0.0,2,True,50.0,153,1,0
11730,2.44,4.9,4.0,1.0,False,0.0,1,False,100.0,175,1,0
8679,2.74,3.0,5.0,1.0,True,0.0,0,False,0.0,172,0,1
28312,5.22,3.7,4.0,1.0,False,0.0,0,True,66.7,158,0,0
32860,11.22,4.9,4.6,1.16,False,23.3,12,True,40.0,164,0,0
48005,6.2,4.6,4.0,1.0,False,0.0,3,True,71.4,155,1,0
2764,6.66,5.0,4.0,1.0,False,0.0,2,True,62.5,166,0,0
49152,3.73,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,151,0,0
44628,6.06,5.0,5.0,1.0,True,0.0,0,False,100.0,171,0,1
10207,1.97,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,162,1,0
36698,3.13,4.7,5.0,1.0,False,0.0,5,True,66.7,179,0,1
13436,1.64,5.0,5.0,1.0,False,0.0,0,False,66.7,154,0,1
34328,2.32,5.0,4.3,1.0,False,0.0,2,False,50.0,177,1,0
150,1.64,4.8,4.5,1.14,False,22.9,10,False,62.9,177,0,0
23850,8.09,5.0,5.0,1.0,True,0.0,2,False,100.0,154,0,1
9454,1.95,5.0,3.5,1.0,False,0.0,2,False,66.7,177,1,0
38570,5.07,5.0,5.0,1.2,True,20.0,0,False,20.0,181,0,1
25098,4.14,5.0,4.0,2.0,True,100.0,1,False,100.0,158,0,1
13959,3.8,5.0,5.0,1.0,True,0.0,2,False,100.0,173,1,0
562,11.6,5.0,4.5,1.0,False,0.0,1,True,16.7,153,0,0
36625,73.88,3.0,5.0,1.0,False,0.0,2,False,100.0,163,0,1
30594,1.96,5.0,5.0,1.0,False,0.0,0,True,100.0,174,1,0
37787,1.18,5.0,5.0,1.0,False,0.0,3,False,100.0,170,1,0
40817,6.63,4.0,5.0,1.0,False,0.0,1,False,100.0,155,1,0
48226,4.34,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,157,1,0
30096,6.8,4.7,5.0,1.0,False,0.0,2,True,100.0,174,0,0
44680,8.33,5.0,5.0,1.0,False,0.0,0,False,100.0,164,0,0
21884,15.95,5.0,4.3,1.0,False,0.0,0,True,100.0,169,0,0
30328,3.41,5.0,4.601559291274656,1.0,True,0.0,1,True,50.0,171,0,1
33525,3.68,5.0,4.0,1.0,False,0.0,0,False,50.0,181,1,0
35199,3.23,5.0,4.601559291274656,1.88,False,50.0,2,True,0.0,153,0,1
39996,11.26,5.0,5.0,1.28,False,43.5,4,True,91.3,162,0,0
37657,4.37,5.0,5.0,1.0,False,0.0,2,False,100.0,167,0,1
20854,2.14,3.0,5.0,1.33,False,33.3,3,True,100.0,179,1,0
15902,6.99,4.7,3.0,1.0,False,0.0,0,False,100.0,177,0,1
360,5.55,5.0,5.0,1.33,False,33.3,0,True,33.3,159,0,0
4631,2.51,4.8,4.6,1.06,False,10.5,9,True,54.4,166,0,0
36819,10.62,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,166,0,1
39866,2.94,4.8,5.0,1.0,False,0.0,3,True,86.7,174,1,0
32377,5.51,5.0,5.0,1.0,True,0.0,1,False,100.0,153,0,1
43439,7.43,4.8,4.1,1.0,False,0.0,3,True,75.0,174,1,0
47422,7.38,5.0,3.0,1.0,False,0.0,1,True,33.3,165,1,0
44954,48.42,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,152,1,0
44595,17.9,5.0,3.0,1.0,False,0.0,0,False,100.0,157,1,0
35460,6.59,4.9,4.8,1.0,False,0.0,2,True,30.0,161,1,0
9766,17.69,1.0,5.0,1.0,False,0.0,1,False,100.0,175,1,0
18798,18.15,5.0,5.0,1.0,True,0.0,0,True,100.0,154,1,0
2294,3.13,4.3,3.0,1.0,False,0.0,1,False,100.0,171,1,0
34122,19.34,5.0,5.0,1.0,False,0.0,2,False,100.0,160,1,0
18644,2.2,4.5,3.7,1.0,False,0.0,5,False,52.9,154,1,0
20317,3.9,4.5,4.9,1.02,False,1.7,4,True,61.7,152,1,0
3916,9.29,5.0,5.0,1.0,False,0.0,3,True,25.0,164,1,0
27140,2.19,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,181,0,0
39916,2.77,3.8,4.2,1.0,False,0.0,3,True,30.8,176,1,0
1768,2.25,5.0,4.0,1.5,True,100.0,1,False,100.0,166,0,1
48841,9.84,5.0,5.0,1.0,True,0.0,0,False,100.0,172,1,0
23632,4.52,4.4,4.9,1.0,True,0.0,2,True,71.4,179,0,1
44044,16.17,5.0,5.0,1.0,False,0.0,0,False,100.0,171,1,0
7025,3.4,4.5,5.0,1.13,True,50.0,2,False,0.0,164,1,0
20005,3.26,5.0,5.0,1.03,True,11.1,6,False,77.8,174,0,1
46311,18.14,5.0,5.0,1.0,True,0.0,1,False,100.0,173,1,0
41062,13.88,4.0,4.601559291274656,1.0,False,0.0,1,False,100.0,170,1,0
40877,2.59,5.0,5.0,1.0,False,0.0,1,False,100.0,167,0,1
48415,1.67,4.9,4.5,1.2,True,10.0,3,True,100.0,179,0,1
5020,1.78,4.5,4.2,1.0,False,0.0,7,True,69.2,155,1,0
27035,1.39,4.8,4.7,1.0,False,0.0,0,True,50.0,181,1,0
42260,7.71,5.0,4.601559291274656,1.0,False,0.0,0,True,50.0,178,0,1
40517,5.04,5.0,5.0,1.25,True,100.0,0,False,0.0,174,1,0
20805,1.54,4.0,1.0,1.0,False,0.0,2,True,50.0,151,0,1
27576,3.76,3.0,4.7,1.0,False,0.0,0,False,33.3,159,1,0
47904,4.24,4.8,4.9,1.0,False,0.0,0,False,71.4,162,0,0
4593,1.82,4.8,5.0,1.0,False,0.0,1,False,83.3,176,0,0
47177,2.43,5.0,5.0,1.08,False,18.8,15,True,78.1,163,0,0
48691,3.76,4.0,4.1,1.0,False,0.0,0,True,66.7,153,1,0
39927,2.35,4.2,4.4,1.0,False,0.0,2,False,54.5,178,1,0
8045,1.3,5.0,4.0,1.0,False,0.0,1,False,75.0,173,0,1
12858,8.22,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,152,0,0
30670,17.84,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,163,0,1
29625,3.09,4.8,5.0,1.11,False,11.1,4,True,72.2,160,0,1
8276,3.0,4.5,4.4,1.01,False,2.3,12,False,68.2,151,1,0
37389,2.13,4.2,5.0,1.0,False,0.0,1,True,40.0,170,0,0
32555,14.07,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,178,0,1
18950,3.04,3.5,5.0,1.0,False,0.0,2,False,100.0,173,1,0
40206,4.05,5.0,5.0,1.17,False,33.3,3,False,33.3,151,1,0
2516,3.2,4.5,5.0,1.09,False,12.0,7,True,38.0,164,1,0
11687,3.1,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,181,0,0
22370,4.2,5.0,5.0,1.25,False,66.7,1,False,100.0,164,0,1
22291,2.82,4.5,4.5,2.0,True,50.0,0,False,0.0,175,1,0
17621,4.16,4.0,4.601559291274656,1.0,False,0.0,1,False,0.0,164,1,0
30818,3.33,5.0,5.0,1.0,False,0.0,3,False,25.0,164,1,0
35125,3.33,4.7,4.9,1.04,False,13.0,0,False,56.5,175,1,0
5112,5.62,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,175,0,0
19238,0.59,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,164,0,0
48004,0.81,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,173,1,0
30138,4.13,3.8,3.3,1.66,False,37.5,4,False,50.0,169,1,0
19971,4.71,4.9,4.2,1.05,False,10.0,4,False,40.0,165,1,0
33533,5.68,4.2,5.0,1.0,False,0.0,4,False,16.7,165,1,0
45590,3.38,4.8,5.0,1.0,False,0.0,1,True,100.0,152,0,1
42142,1.45,5.0,5.0,1.0,True,0.0,1,False,0.0,171,1,0
47995,11.4,3.0,3.0,1.0,False,0.0,1,False,66.7,162,0,0
220,2.34,4.8,4.9,1.04,False,7.7,6,False,0.0,163,1,0
32906,1.55,5.0,4.0,1.0,False,0.0,1,True,0.0,158,0,1
15009,5.73,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,158,0,1
1331,2.99,4.7,2.6,1.0,True,0.0,4,False,60.0,175,1,0
37367,1.66,5.0,5.0,1.0,True,0.0,1,True,0.0,157,1,0
25179,2.72,5.0,4.0,1.0,True,0.0,0,False,42.9,170,1,0
2683,2.85,4.0,4.0,1.25,True,100.0,1,False,100.0,171,0,0
49050,2.13,5.0,5.0,1.0,False,0.0,0,False,0.0,173,1,0
41069,1.4,5.0,5.0,1.0,False,0.0,0,True,40.0,180,1,0
20667,12.99,5.0,5.0,1.0,True,0.0,1,False,100.0,161,1,0
12950,2.35,5.0,5.0,1.0,False,0.0,1,True,0.0,178,1,0
33340,11.58,5.0,5.0,1.0,False,0.0,1,False,0.0,157,0,1
22661,5.4,3.0,4.0,1.0,True,0.0,1,False,100.0,165,1,0
4494,4.51,4.9,3.0,1.22,False,25.0,5,False,12.5,164,1,0
45426,15.06,5.0,4.3,1.0,True,0.0,2,True,100.0,159,0,0
46454,0.93,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,160,1,0
5461,6.11,5.0,5.0,1.0,False,0.0,2,False,100.0,160,0,0
40686,0.57,5.0,4.601559291274656,1.0,True,0.0,0,True,100.0,173,1,0
48580,9.8,4.4,4.5,1.1,False,12.0,3,False,80.0,177,1,0
31540,9.01,5.0,5.0,1.0,True,0.0,1,False,50.0,162,1,0
17899,1.23,4.5,5.0,1.0,False,0.0,1,False,50.0,170,1,0
5229,4.68,4.9,4.9,1.05,False,6.7,2,True,73.3,152,1,0
46731,4.01,4.8,4.7,1.17,False,7.3,5,True,56.1,158,1,0
23611,1.8,4.0,5.0,1.05,False,20.0,3,False,60.0,157,0,1
25305,15.22,5.0,5.0,1.0,False,0.0,1,True,100.0,175,1,0
35365,2.1,4.8,4.1,1.34,False,35.7,9,False,64.3,176,0,0
36223,3.83,4.9,5.0,1.08,True,8.3,3,True,58.3,156,0,1
37519,5.69,5.0,4.0,1.0,False,0.0,0,False,0.0,173,1,0
31125,2.65,4.9,4.8,1.09,False,11.5,10,False,38.5,161,0,1
35374,2.6,4.6,4.0,1.0,False,0.0,1,True,25.0,160,0,1
43376,5.2,4.8,4.2,1.13,False,19.2,15,False,69.2,162,1,0
30593,7.65,5.0,4.7,1.83,False,66.7,3,True,100.0,169,1,0
4137,1.56,5.0,5.0,1.0,False,0.0,0,False,100.0,165,0,1
25849,8.53,5.0,1.0,1.0,False,0.0,0,False,100.0,176,1,0
43604,7.56,4.7,3.0,1.0,True,0.0,0,True,66.7,177,1,0
7193,2.67,3.5,4.5,1.25,True,33.3,2,True,16.7,161,1,0
20186,4.83,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,176,0,1
21481,6.49,4.7,4.3,1.0,False,0.0,4,True,62.5,156,0,1
6670,9.09,5.0,5.0,1.0,False,0.0,1,False,100.0,159,0,1
28035,1.75,5.0,5.0,1.0,False,0.0,1,False,100.0,158,1,0
7792,7.34,4.8,5.0,1.04,False,7.7,19,True,100.0,172,0,1
7065,1.67,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,173,0,1
4812,15.28,5.0,5.0,1.0,False,0.0,0,True,100.0,161,0,1
26052,4.23,5.0,5.0,1.0,False,0.0,1,True,0.0,170,0,0
5999,5.44,4.7,4.6,1.08,False,12.1,5,False,84.8,164,0,1
5636,2.97,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,171,0,1
43457,3.81,5.0,4.601559291274656,1.5,False,100.0,0,True,100.0,151,0,0
18971,1.17,5.0,5.0,1.0,False,0.0,1,False,100.0,173,0,1
685,5.21,4.9,5.0,1.54,False,57.1,0,False,100.0,173,0,1
38585,1.98,4.9,5.0,1.02,False,6.3,4,False,56.3,165,0,0
40645,12.75,5.0,5.0,1.0,False,0.0,2,True,50.0,165,0,0
5067,1.97,4.4,5.0,1.0,False,0.0,0,False,80.0,175,1,0
39846,4.41,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,181,1,0
24323,12.07,5.0,3.0,2.33,False,33.3,1,True,66.7,161,1,0
21530,10.93,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,165,0,1
30922,2.8,4.7,4.9,1.12,True,10.3,8,False,87.2,175,1,0
35812,6.86,5.0,4.2,1.1,False,5.6,6,True,44.4,174,0,1
23313,2.87,5.0,5.0,1.0,False,0.0,1,True,0.0,164,1,0
39935,2.31,4.3,4.601559291274656,1.0,False,0.0,1,False,0.0,157,0,1
34555,2.57,4.7,4.6,1.04,True,6.6,1,False,67.2,156,0,1
38366,6.16,4.5,5.0,1.0,True,0.0,6,False,33.3,157,0,1
4375,0.01,5.0,5.0,1.0,False,0.0,1,False,0.0,164,1,0
42681,14.2,5.0,5.0,1.0,True,0.0,1,False,0.0,177,0,0
22103,8.79,3.0,5.0,1.0,False,0.0,1,False,100.0,179,0,1
43695,3.52,5.0,5.0,1.0,False,0.0,0,True,0.0,181,0,0
15506,4.2,4.7,5.0,1.07,False,13.6,10,False,36.4,164,0,0
27115,2.01,4.8,3.9,1.0,False,0.0,10,True,50.0,171,1,0
16021,3.25,5.0,5.0,1.0,True,0.0,1,False,100.0,159,0,1
9529,5.79,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,171,1,0
30008,19.9,5.0,4.0,1.0,True,0.0,1,False,100.0,170,1,0
40533,5.07,4.4,4.2,1.15,True,7.7,1,False,61.5,173,1,0
8746,1.92,5.0,4.0,1.46,False,16.7,1,True,50.0,177,1,0
48757,14.35,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,170,1,0
8532,6.05,5.0,5.0,1.0,False,0.0,1,False,100.0,152,1,0
27876,1.69,5.0,4.0,1.0,False,0.0,1,False,100.0,179,0,0
17813,12.79,5.0,5.0,1.0,False,0.0,1,False,100.0,171,0,1
678,5.36,5.0,5.0,1.15,True,10.0,6,False,40.0,172,0,0
14038,2.77,5.0,5.0,1.0,False,0.0,2,False,50.0,158,1,0
32702,0.82,2.5,5.0,1.0,False,0.0,1,False,50.0,158,1,0
43519,36.83,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,161,0,0
15336,7.13,4.8,4.0,1.0,True,0.0,1,True,77.8,164,0,0
40024,5.98,5.0,4.0,1.0,False,0.0,0,False,0.0,165,1,0
46783,9.1,5.0,4.0,1.0,False,0.0,1,False,100.0,164,0,1
10209,4.18,5.0,5.0,1.0,True,0.0,2,True,66.7,157,1,0
26524,5.02,4.6,4.2,1.23,False,30.4,3,True,56.5,158,0,1
25625,8.68,4.5,4.8,1.02,False,9.1,1,True,36.4,163,1,0
24473,3.12,4.9,5.0,1.0,False,0.0,2,False,75.0,152,1,0
822,19.46,5.0,5.0,1.0,False,0.0,0,False,100.0,152,0,0
24227,18.69,4.5,3.0,1.0,True,0.0,0,True,50.0,156,0,1
42266,2.59,5.0,4.0,1.0,True,0.0,2,False,100.0,153,1,0
17980,1.68,5.0,5.0,1.0,False,0.0,3,False,66.7,158,0,1
42693,2.32,5.0,4.0,1.0,False,0.0,2,False,66.7,154,1,0
27161,6.75,4.6,4.4,1.13,True,11.1,4,True,11.1,164,1,0
29679,7.09,4.8,4.1,1.02,False,4.8,15,True,72.6,178,0,0
14787,3.69,5.0,5.0,1.0,False,0.0,1,False,0.0,164,1,0
2126,0.63,5.0,5.0,2.0,False,100.0,1,False,100.0,158,1,0
45515,4.4,3.0,4.5,1.0,True,0.0,1,False,33.3,166,1,0
27921,3.49,4.3,3.3,1.5,False,40.0,5,False,60.0,174,0,1
11485,18.44,4.5,4.0,1.0,False,0.0,4,False,100.0,171,0,1
9495,21.12,5.0,5.0,1.0,True,0.0,0,False,0.0,160,1,0
31229,4.27,5.0,4.0,1.6,False,40.0,0,False,0.0,164,0,1
23416,9.12,5.0,4.8,1.0,True,0.0,4,True,83.3,160,1,0
48606,3.9,5.0,4.3,1.0,True,0.0,3,False,0.0,164,0,1
32423,3.62,4.9,3.5,1.0,False,0.0,2,False,85.7,176,1,0
41290,3.05,4.3,5.0,1.0,False,0.0,2,True,57.1,178,1,0
9514,0.96,5.0,4.7,1.0,True,0.0,3,False,25.0,170,0,1
5788,7.47,4.9,4.8,1.0,False,0.0,0,False,67.6,173,1,0
25031,3.34,4.6,4.7,1.14,False,28.6,0,False,71.4,158,0,0
49343,7.81,5.0,5.0,1.0,False,0.0,2,True,100.0,178,1,0
40481,4.6,5.0,5.0,1.0,True,0.0,2,True,20.0,164,0,0
11662,2.41,4.9,4.9,1.0,False,0.0,2,True,37.5,165,1,0
6310,2.6,3.0,3.0,1.0,True,0.0,2,False,0.0,176,1,0
4107,1.74,5.0,2.0,2.25,False,100.0,0,False,100.0,153,0,0
5685,2.46,4.4,3.4,1.0,False,0.0,7,True,76.2,171,1,0
19949,1.61,5.0,5.0,1.0,True,0.0,1,True,0.0,157,1,0
11973,0.27,5.0,5.0,1.0,True,0.0,1,False,0.0,151,0,0
8051,5.81,3.8,2.5,1.0,False,0.0,2,False,60.0,181,1,0
44810,2.79,4.8,4.9,1.04,False,10.5,9,False,57.9,157,0,0
3400,4.56,5.0,3.0,1.0,False,0.0,1,False,100.0,180,1,0
42454,2.46,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,173,0,0
8722,3.22,4.5,5.0,1.06,False,25.0,0,False,50.0,151,0,0
29422,11.55,4.7,4.6,1.13,False,13.6,1,True,18.2,154,1,0
31426,4.08,5.0,4.0,1.04,True,14.3,2,False,57.1,172,1,0
41945,2.18,4.8,5.0,1.0,False,0.0,1,False,75.0,151,0,0
35482,24.64,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,158,1,0
11808,2.02,5.0,4.0,1.0,False,0.0,1,False,100.0,163,0,0
30060,4.18,4.8,4.2,1.17,False,23.8,0,True,76.2,164,0,1
5369,4.03,5.0,3.3,1.0,False,0.0,6,False,100.0,177,0,0
8512,4.26,4.7,5.0,1.0,True,0.0,3,False,66.7,152,0,1
22400,2.2,4.8,4.7,1.13,True,50.0,0,False,25.0,159,0,1
49400,6.62,4.7,4.7,1.0,False,0.0,1,False,78.6,181,0,0
24576,3.81,3.0,5.0,1.0,False,0.0,1,False,100.0,173,0,1
44751,6.31,5.0,5.0,1.0,True,0.0,1,False,100.0,160,0,0
17919,2.05,4.4,4.7,1.11,False,9.1,8,False,57.6,151,0,1
11965,7.12,4.8,4.8,1.24,False,31.7,9,True,95.2,166,0,0
32905,2.01,5.0,5.0,1.0,False,0.0,1,True,50.0,156,1,0
11733,4.5,4.4,5.0,1.0,True,0.0,4,False,75.0,167,1,0
49656,2.94,4.8,4.7,1.08,False,11.4,7,True,54.5,172,1,0
26907,1.3,4.7,4.2,1.06,False,11.1,2,True,44.4,165,0,0
23941,2.2,4.2,5.0,1.0,False,0.0,0,True,100.0,165,0,1
32713,9.99,4.5,5.0,1.0,False,0.0,2,True,50.0,155,1,0
41517,17.66,5.0,5.0,1.0,False,0.0,1,False,0.0,151,1,0
42927,1.89,5.0,5.0,1.0,False,0.0,2,False,100.0,173,1,0
3037,2.61,5.0,5.0,1.19,False,50.0,3,True,75.0,159,1,0
29282,5.35,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,171,0,1
5919,10.65,4.8,5.0,1.07,True,8.0,1,True,60.0,165,0,0
41502,2.43,5.0,5.0,1.0,True,0.0,2,True,0.0,151,0,1
29897,1.0,5.0,5.0,1.5,True,50.0,0,True,50.0,157,0,0
24503,9.44,4.6,3.6,1.0,False,0.0,0,True,40.0,166,1,0
41651,2.67,4.7,4.8,1.07,False,6.7,10,False,80.0,173,1,0
47721,1.77,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,159,0,1
47296,5.11,5.0,4.0,1.0,False,0.0,1,True,0.0,170,0,1
38547,3.18,4.7,4.4,1.02,False,6.3,14,False,100.0,167,0,0
28723,4.68,5.0,4.8,1.0,True,0.0,0,False,83.3,173,0,1
49527,2.9,4.6,3.7,1.0,False,0.0,6,True,64.3,172,1,0
39343,1.49,5.0,5.0,1.0,False,0.0,2,True,0.0,167,1,0
24656,5.66,4.3,4.7,1.0,False,0.0,2,False,63.6,158,1,0
17203,6.48,4.9,5.0,1.15,False,15.4,2,False,84.6,175,0,0
43752,3.35,4.7,5.0,1.0,True,0.0,3,False,100.0,175,1,0
36541,15.94,4.5,5.0,1.0,True,0.0,2,True,100.0,171,1,0
43155,30.95,5.0,5.0,1.0,False,0.0,1,False,100.0,167,0,1
6925,2.85,4.3,2.5,1.0,False,0.0,1,False,92.9,165,1,0
42624,7.0,4.0,4.601559291274656,1.0,False,0.0,1,True,100.0,164,0,1
36411,3.0,4.9,4.0,1.3,False,10.0,4,False,70.0,178,0,1
49009,2.12,5.0,5.0,1.0,False,0.0,0,True,0.0,152,1,0
46455,7.35,4.8,4.7,1.0,False,0.0,5,False,41.7,175,1,0
20158,5.01,4.7,4.6,1.12,False,19.6,5,True,54.3,177,1,0
8751,13.28,5.0,4.0,1.0,False,0.0,3,False,100.0,160,0,1
31728,3.46,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,151,0,0
31950,4.54,5.0,5.0,1.23,False,40.0,2,True,66.7,162,0,0
19414,5.22,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,178,1,0
10306,12.21,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,176,1,0
44460,4.36,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,151,1,0
42175,3.87,4.9,3.7,1.03,False,11.1,1,True,44.4,165,1,0
15410,8.31,5.0,5.0,1.0,True,0.0,2,False,100.0,162,1,0
30645,6.59,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,151,1,0
32453,3.05,5.0,5.0,1.25,False,33.3,0,False,33.3,163,0,1
24158,3.5,4.7,3.9,1.09,False,12.5,14,False,59.4,163,1,0
41788,2.7,5.0,5.0,1.0,False,0.0,1,False,100.0,181,0,1
24304,3.55,4.7,4.7,1.31,True,25.0,5,True,66.7,157,1,0
12795,3.97,5.0,5.0,1.0,False,0.0,2,False,66.7,156,0,1
19730,5.61,4.7,4.2,1.04,True,11.1,7,True,88.9,153,0,1
22425,2.48,4.9,4.4,1.08,False,11.1,5,True,55.6,160,0,1
35645,2.98,4.6,4.8,1.01,False,1.6,11,True,80.5,181,0,1
16043,1.64,4.5,4.0,1.0,True,0.0,2,False,100.0,155,0,1
42200,1.85,5.0,5.0,1.0,True,0.0,3,True,0.0,153,1,0
35531,1.11,4.1,5.0,1.08,False,25.0,5,False,66.7,151,1,0
23124,3.23,4.9,4.0,1.0,False,0.0,3,False,31.6,151,1,0
18472,5.97,4.9,4.9,1.04,True,5.7,0,True,71.4,151,0,0
30398,5.81,4.5,4.4,1.33,False,8.3,1,True,66.7,177,1,0
16749,17.09,5.0,4.0,1.0,False,0.0,5,True,40.0,153,0,1
2027,6.11,4.6,4.8,1.5,True,42.9,0,False,57.1,172,1,0
9011,8.63,4.6,5.0,1.0,False,0.0,2,True,81.8,176,1,0
46043,36.34,5.0,5.0,1.0,False,0.0,0,False,100.0,158,0,1
28469,13.83,5.0,5.0,1.0,False,0.0,1,True,0.0,165,1,0
32185,1.79,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,168,0,0
21723,13.71,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,162,0,0
28651,3.04,1.0,4.601559291274656,1.0,False,0.0,1,False,100.0,175,0,1
15687,5.72,5.0,4.0,1.42,False,66.7,0,False,100.0,161,1,0
38629,0.34,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,172,0,0
8917,2.15,4.9,4.5,1.01,False,5.3,17,False,94.7,168,1,0
39198,8.45,4.6,4.8,1.11,False,13.6,14,False,65.9,162,0,1
24846,4.84,5.0,3.8,1.2,False,20.0,5,True,10.0,171,0,0
36193,16.25,5.0,5.0,1.5,False,100.0,2,False,0.0,162,0,0
14742,3.72,5.0,4.9,1.0,False,0.0,1,True,62.5,151,0,1
14196,0.48,5.0,5.0,1.75,True,100.0,0,True,100.0,165,1,0
15976,1.27,4.8,4.2,1.06,True,3.2,7,False,100.0,161,1,0
16324,2.53,5.0,5.0,1.0,False,0.0,0,True,50.0,158,0,0
47690,5.61,5.0,4.0,1.0,False,0.0,0,False,25.0,154,0,1
14529,5.19,5.0,5.0,1.0,False,0.0,4,False,42.9,158,0,1
22595,1.1,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,158,1,0
13946,2.74,5.0,5.0,1.0,True,0.0,2,False,100.0,171,0,0
13806,2.24,4.8,3.6,1.15,False,20.0,6,True,50.0,151,0,0
13596,19.05,4.0,4.601559291274656,1.0,False,0.0,1,False,100.0,160,0,1
14449,4.03,4.7,4.0,1.04,True,1.4,6,False,90.0,174,1,0
21938,3.4,4.6,4.3,1.09,False,10.3,1,True,51.7,157,0,1
